Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount
749,"Wednesday, May 3, 2023",CUST749,Male,42,Beauty,1,$30.00,$30.00
750,"Monday, March 6, 2023",CUST750,Female,35,Clothing,3,$25.00,$75.00
751,"Thursday, August 31, 2023",CUST751,Female,42,Clothing,2,$25.00,$50.00
752,"Saturday, December 9, 2023",CUST752,Male,29,Clothing,2,$50.00,$100.00
753,"Tuesday, February 28, 2023",CUST753,Female,32,Clothing,1,$30.00,$30.00
754,"Monday, October 16, 2023",CUST754,Female,43,Electronics,4,$25.00,$100.00
755,"Saturday, April 22, 2023",CUST755,Female,58,Clothing,3,$25.00,$75.00
756,"Sunday, August 27, 2023",CUST756,Female,62,Electronics,4,$300.00,"$1,200.00"
757,"Monday, December 25, 2023",CUST757,Female,43,Electronics,4,$300.00,"$1,200.00"
758,"Friday, May 12, 2023",CUST758,Male,64,Clothing,4,$25.00,$100.00
759,"Saturday, July 8, 2023",CUST759,Male,49,Electronics,2,$50.00,$100.00
760,"Monday, March 27, 2023",CUST760,Male,27,Beauty,1,$500.00,$500.00
761,"Tuesday, November 7, 2023",CUST761,Female,33,Clothing,1,$500.00,$500.00
762,"Tuesday, November 7, 2023",CUST762,Female,24,Electronics,2,$25.00,$50.00
763,"Tuesday, February 28, 2023",CUST763,Male,34,Clothing,2,$25.00,$50.00
764,"Saturday, March 25, 2023",CUST764,Female,40,Clothing,1,$25.00,$25.00
765,"Friday, June 9, 2023",CUST765,Male,43,Clothing,4,$50.00,$200.00
766,"Saturday, February 25, 2023",CUST766,Male,38,Electronics,3,$300.00,$900.00
767,"Tuesday, October 24, 2023",CUST767,Male,39,Beauty,3,$25.00,$75.00
768,"Saturday, January 14, 2023",CUST768,Female,24,Beauty,3,$25.00,$75.00
769,"Friday, June 9, 2023",CUST769,Female,31,Electronics,4,$30.00,$120.00
770,"Sunday, October 22, 2023",CUST770,Male,32,Clothing,1,$50.00,$50.00
771,"Wednesday, December 13, 2023",CUST771,Male,24,Electronics,2,$25.00,$50.00
772,"Wednesday, July 12, 2023",CUST772,Male,26,Electronics,1,$30.00,$30.00
773,"Sunday, July 23, 2023",CUST773,Male,25,Electronics,4,$500.00,"$2,000.00"
774,"Wednesday, April 12, 2023",CUST774,Female,40,Clothing,2,$25.00,$50.00
775,"Wednesday, February 8, 2023",CUST775,Female,46,Electronics,4,$25.00,$100.00
776,"Tuesday, October 31, 2023",CUST776,Male,35,Clothing,3,$30.00,$90.00
777,"Wednesday, December 20, 2023",CUST777,Male,48,Electronics,3,$50.00,$150.00
778,"Saturday, November 18, 2023",CUST778,Female,47,Beauty,4,$25.00,$100.00
779,"Friday, May 5, 2023",CUST779,Female,56,Electronics,2,$500.00,"$1,000.00"
780,"Wednesday, February 22, 2023",CUST780,Male,52,Electronics,2,$25.00,$50.00
781,"Saturday, December 23, 2023",CUST781,Male,35,Beauty,1,$500.00,$500.00
782,"Sunday, June 4, 2023",CUST782,Male,59,Clothing,3,$300.00,$900.00
783,"Sunday, December 17, 2023",CUST783,Female,56,Clothing,1,$300.00,$300.00
784,"Saturday, November 4, 2023",CUST784,Female,34,Electronics,1,$500.00,$500.00
785,"Friday, March 3, 2023",CUST785,Female,31,Beauty,4,$50.00,$200.00
786,"Tuesday, October 17, 2023",CUST786,Male,48,Clothing,4,$25.00,$100.00
787,"Sunday, January 22, 2023",CUST787,Male,41,Electronics,1,$25.00,$25.00
788,"Tuesday, June 27, 2023",CUST788,Female,52,Beauty,3,$300.00,$900.00
789,"Saturday, September 30, 2023",CUST789,Female,61,Clothing,4,$500.00,"$2,000.00"
790,"Tuesday, August 8, 2023",CUST790,Male,62,Clothing,1,$25.00,$25.00
791,"Tuesday, December 5, 2023",CUST791,Female,51,Beauty,1,$25.00,$25.00
792,"Sunday, July 9, 2023",CUST792,Female,20,Beauty,1,$50.00,$50.00
793,"Sunday, February 5, 2023",CUST793,Male,54,Beauty,1,$30.00,$30.00
794,"Sunday, September 17, 2023",CUST794,Female,60,Beauty,1,$300.00,$300.00
795,"Tuesday, November 28, 2023",CUST795,Male,57,Electronics,1,$300.00,$300.00
796,"Saturday, June 24, 2023",CUST796,Male,43,Beauty,4,$30.00,$120.00
797,"Saturday, January 7, 2023",CUST797,Male,40,Clothing,3,$25.00,$75.00
798,"Friday, August 4, 2023",CUST798,Male,61,Clothing,1,$50.00,$50.00
799,"Friday, September 8, 2023",CUST799,Male,56,Electronics,2,$50.00,$100.00
800,"Friday, February 24, 2023",CUST800,Male,32,Clothing,4,$300.00,"$1,200.00"
801,"Thursday, August 10, 2023",CUST801,Male,21,Clothing,4,$50.00,$200.00
802,"Wednesday, July 5, 2023",CUST802,Female,46,Beauty,1,$30.00,$30.00
803,"Wednesday, November 22, 2023",CUST803,Male,39,Clothing,4,$25.00,$100.00
804,"Thursday, August 24, 2023",CUST804,Male,42,Electronics,1,$30.00,$30.00
805,"Friday, December 29, 2023",CUST805,Female,30,Beauty,3,$500.00,"$1,500.00"
806,"Monday, March 20, 2023",CUST806,Female,35,Beauty,3,$300.00,$900.00
807,"Friday, August 11, 2023",CUST807,Female,50,Electronics,4,$50.00,$200.00
808,"Saturday, April 1, 2023",CUST808,Male,33,Beauty,4,$500.00,"$2,000.00"
809,"Monday, September 25, 2023",CUST809,Female,62,Beauty,2,$50.00,$100.00
810,"Thursday, November 30, 2023",CUST810,Male,59,Electronics,4,$25.00,$100.00
811,"Friday, May 19, 2023",CUST811,Male,61,Beauty,2,$25.00,$50.00
812,"Sunday, November 12, 2023",CUST812,Male,19,Electronics,3,$25.00,$75.00
813,"Tuesday, October 3, 2023",CUST813,Male,52,Electronics,3,$50.00,$150.00
814,"Tuesday, September 5, 2023",CUST814,Female,59,Clothing,1,$500.00,$500.00
815,"Sunday, August 27, 2023",CUST815,Female,51,Clothing,3,$25.00,$75.00
816,"Saturday, August 12, 2023",CUST816,Male,47,Beauty,2,$500.00,"$1,000.00"
817,"Tuesday, October 31, 2023",CUST817,Male,30,Beauty,4,$50.00,$200.00
818,"Thursday, May 18, 2023",CUST818,Male,30,Electronics,1,$500.00,$500.00
819,"Thursday, June 15, 2023",CUST819,Female,35,Beauty,2,$50.00,$100.00
820,"Saturday, May 6, 2023",CUST820,Male,49,Electronics,4,$50.00,$200.00
821,"Tuesday, February 14, 2023",CUST821,Male,49,Electronics,1,$300.00,$300.00
822,"Tuesday, May 23, 2023",CUST822,Female,52,Beauty,3,$50.00,$150.00
823,"Saturday, August 19, 2023",CUST823,Female,56,Electronics,2,$50.00,$100.00
824,"Friday, May 5, 2023",CUST824,Male,63,Clothing,4,$30.00,$120.00
825,"Saturday, August 26, 2023",CUST825,Female,46,Beauty,1,$25.00,$25.00
826,"Thursday, October 19, 2023",CUST826,Female,46,Clothing,1,$300.00,$300.00
827,"Thursday, November 9, 2023",CUST827,Male,61,Beauty,3,$300.00,$900.00
828,"Saturday, December 9, 2023",CUST828,Female,33,Electronics,4,$300.00,"$1,200.00"
829,"Friday, July 14, 2023",CUST829,Male,61,Beauty,3,$30.00,$90.00
830,"Thursday, June 22, 2023",CUST830,Female,64,Clothing,3,$50.00,$150.00
831,"Sunday, January 15, 2023",CUST831,Male,27,Electronics,4,$25.00,$100.00
832,"Monday, September 11, 2023",CUST832,Male,47,Beauty,4,$500.00,"$2,000.00"
833,"Friday, June 16, 2023",CUST833,Male,42,Beauty,4,$50.00,$200.00
834,"Tuesday, April 4, 2023",CUST834,Female,56,Beauty,2,$30.00,$60.00
835,"Thursday, September 7, 2023",CUST835,Male,37,Clothing,4,$50.00,$200.00
836,"Wednesday, April 19, 2023",CUST836,Female,22,Clothing,1,$50.00,$50.00
837,"Saturday, July 1, 2023",CUST837,Male,18,Beauty,3,$30.00,$90.00
838,"Saturday, May 13, 2023",CUST838,Male,47,Electronics,2,$300.00,$600.00
839,"Saturday, June 24, 2023",CUST839,Female,20,Electronics,4,$300.00,"$1,200.00"
840,"Wednesday, May 24, 2023",CUST840,Male,62,Clothing,2,$25.00,$50.00
841,"Thursday, November 2, 2023",CUST841,Male,31,Electronics,4,$25.00,$100.00
842,"Tuesday, December 26, 2023",CUST842,Female,47,Clothing,2,$300.00,$600.00
843,"Monday, May 22, 2023",CUST843,Male,21,Beauty,3,$500.00,"$1,500.00"
844,"Thursday, October 12, 2023",CUST844,Male,35,Clothing,3,$50.00,$150.00
845,"Friday, January 6, 2023",CUST845,Male,54,Clothing,1,$500.00,$500.00
846,"Friday, September 22, 2023",CUST846,Male,42,Beauty,1,$50.00,$50.00
847,"Saturday, April 8, 2023",CUST847,Female,18,Electronics,4,$300.00,"$1,200.00"
848,"Monday, February 13, 2023",CUST848,Female,63,Clothing,3,$25.00,$75.00
849,"Thursday, May 4, 2023",CUST849,Male,32,Clothing,2,$25.00,$50.00
850,"Friday, July 28, 2023",CUST850,Female,26,Beauty,2,$500.00,"$1,000.00"
851,"Friday, September 8, 2023",CUST851,Male,32,Electronics,2,$25.00,$50.00
852,"Thursday, October 12, 2023",CUST852,Female,41,Clothing,1,$300.00,$300.00
853,"Thursday, May 4, 2023",CUST853,Male,21,Beauty,2,$500.00,"$1,000.00"
854,"Wednesday, December 20, 2023",CUST854,Male,29,Clothing,1,$50.00,$50.00
855,"Friday, September 1, 2023",CUST855,Male,54,Beauty,1,$25.00,$25.00
856,"Monday, November 27, 2023",CUST856,Male,54,Electronics,4,$30.00,$120.00
857,"Sunday, December 31, 2023",CUST857,Male,60,Electronics,2,$25.00,$50.00
858,"Saturday, September 9, 2023",CUST858,Male,23,Electronics,2,$50.00,$100.00
859,"Friday, August 18, 2023",CUST859,Female,56,Electronics,3,$500.00,"$1,500.00"
860,"Monday, January 9, 2023",CUST860,Male,63,Clothing,4,$50.00,$200.00
861,"Friday, February 17, 2023",CUST861,Female,41,Clothing,3,$30.00,$90.00
862,"Wednesday, May 31, 2023",CUST862,Male,28,Electronics,4,$300.00,"$1,200.00"
863,"Monday, April 24, 2023",CUST863,Female,30,Electronics,2,$25.00,$50.00
864,"Thursday, July 27, 2023",CUST864,Female,51,Electronics,1,$500.00,$500.00
865,"Thursday, December 21, 2023",CUST865,Female,42,Clothing,1,$300.00,$300.00
866,"Friday, May 5, 2023",CUST866,Male,24,Electronics,1,$50.00,$50.00
867,"Tuesday, June 6, 2023",CUST867,Male,21,Electronics,1,$500.00,$500.00
868,"Wednesday, December 6, 2023",CUST868,Female,25,Electronics,1,$300.00,$300.00
869,"Wednesday, October 25, 2023",CUST869,Male,37,Beauty,3,$500.00,"$1,500.00"
870,"Saturday, July 8, 2023",CUST870,Female,46,Electronics,4,$30.00,$120.00
871,"Thursday, August 31, 2023",CUST871,Male,62,Beauty,2,$30.00,$60.00
872,"Wednesday, October 11, 2023",CUST872,Female,63,Beauty,3,$25.00,$75.00
873,"Friday, September 29, 2023",CUST873,Female,27,Electronics,4,$25.00,$100.00
874,"Monday, June 26, 2023",CUST874,Male,60,Beauty,1,$30.00,$30.00
875,"Sunday, August 6, 2023",CUST875,Female,51,Electronics,4,$500.00,"$2,000.00"
876,"Monday, October 9, 2023",CUST876,Male,43,Clothing,4,$30.00,$120.00
877,"Monday, June 19, 2023",CUST877,Female,58,Clothing,1,$25.00,$25.00
878,"Friday, June 30, 2023",CUST878,Female,20,Clothing,1,$30.00,$30.00
879,"Tuesday, December 26, 2023",CUST879,Male,23,Clothing,1,$30.00,$30.00
880,"Monday, August 21, 2023",CUST880,Male,22,Beauty,2,$500.00,"$1,000.00"
881,"Friday, May 19, 2023",CUST881,Male,22,Electronics,1,$300.00,$300.00
882,"Tuesday, June 6, 2023",CUST882,Female,64,Electronics,2,$25.00,$50.00
883,"Tuesday, May 9, 2023",CUST883,Male,40,Electronics,1,$500.00,$500.00
884,"Saturday, April 29, 2023",CUST884,Female,26,Clothing,2,$30.00,$60.00
885,"Friday, March 3, 2023",CUST885,Female,52,Clothing,4,$30.00,$120.00
886,"Sunday, April 9, 2023",CUST886,Male,37,Electronics,3,$300.00,$900.00
887,"Sunday, June 11, 2023",CUST887,Male,59,Clothing,4,$25.00,$100.00
888,"Friday, March 3, 2023",CUST888,Female,52,Electronics,4,$25.00,$100.00
889,"Monday, October 2, 2023",CUST889,Female,35,Electronics,1,$50.00,$50.00
890,"Wednesday, December 20, 2023",CUST890,Male,34,Electronics,2,$25.00,$50.00
891,"Wednesday, April 5, 2023",CUST891,Male,41,Electronics,3,$300.00,$900.00
892,"Sunday, April 9, 2023",CUST892,Male,20,Electronics,1,$50.00,$50.00
893,"Friday, April 21, 2023",CUST893,Male,49,Electronics,1,$50.00,$50.00
894,"Tuesday, September 5, 2023",CUST894,Male,52,Electronics,1,$30.00,$30.00
895,"Monday, May 22, 2023",CUST895,Female,55,Clothing,4,$30.00,$120.00
896,"Sunday, October 29, 2023",CUST896,Female,30,Electronics,2,$25.00,$50.00
897,"Tuesday, September 26, 2023",CUST897,Female,64,Electronics,2,$50.00,$100.00
898,"Thursday, November 2, 2023",CUST898,Female,42,Clothing,3,$30.00,$90.00
899,"Thursday, May 25, 2023",CUST899,Male,26,Clothing,2,$300.00,$600.00
900,"Tuesday, February 21, 2023",CUST900,Male,21,Clothing,2,$30.00,$60.00
901,"Monday, April 10, 2023",CUST901,Male,31,Electronics,1,$30.00,$30.00
902,"Thursday, June 1, 2023",CUST902,Female,54,Beauty,1,$50.00,$50.00
903,"Thursday, April 27, 2023",CUST903,Female,51,Beauty,4,$50.00,$200.00
904,"Tuesday, July 4, 2023",CUST904,Male,28,Clothing,1,$500.00,$500.00
905,"Sunday, April 2, 2023",CUST905,Male,58,Beauty,1,$300.00,$300.00
906,"Sunday, June 4, 2023",CUST906,Female,20,Clothing,1,$50.00,$50.00
907,"Sunday, January 8, 2023",CUST907,Female,45,Electronics,1,$25.00,$25.00
908,"Friday, December 29, 2023",CUST908,Male,46,Beauty,4,$300.00,"$1,200.00"
909,"Sunday, October 1, 2023",CUST909,Male,26,Electronics,1,$300.00,$300.00
910,"Monday, March 6, 2023",CUST910,Female,20,Beauty,3,$50.00,$150.00
911,"Sunday, May 21, 2023",CUST911,Male,42,Electronics,3,$300.00,$900.00
912,"Tuesday, January 24, 2023",CUST912,Male,51,Beauty,3,$50.00,$150.00
913,"Saturday, January 28, 2023",CUST913,Male,29,Electronics,3,$30.00,$90.00
914,"Wednesday, October 11, 2023",CUST914,Female,59,Electronics,1,$500.00,$500.00
915,"Tuesday, May 30, 2023",CUST915,Female,26,Beauty,3,$30.00,$90.00
916,"Sunday, December 24, 2023",CUST916,Female,32,Electronics,1,$50.00,$50.00
917,"Monday, March 6, 2023",CUST917,Female,57,Electronics,4,$50.00,$200.00
918,"Thursday, November 23, 2023",CUST918,Female,42,Electronics,3,$30.00,$90.00
919,"Saturday, September 9, 2023",CUST919,Female,22,Beauty,2,$25.00,$50.00
920,"Wednesday, February 22, 2023",CUST920,Female,28,Beauty,3,$25.00,$75.00
921,"Saturday, January 7, 2023",CUST921,Male,51,Electronics,3,$25.00,$75.00
922,"Saturday, October 21, 2023",CUST922,Male,41,Electronics,1,$50.00,$50.00
923,"Friday, May 26, 2023",CUST923,Male,32,Beauty,3,$300.00,$900.00
924,"Tuesday, August 29, 2023",CUST924,Male,55,Beauty,2,$50.00,$100.00
925,"Sunday, September 3, 2023",CUST925,Male,25,Electronics,1,$300.00,$300.00
926,"Monday, August 14, 2023",CUST926,Male,22,Electronics,1,$30.00,$30.00
927,"Saturday, June 24, 2023",CUST927,Male,43,Electronics,4,$500.00,"$2,000.00"
928,"Wednesday, April 5, 2023",CUST928,Female,35,Clothing,4,$300.00,"$1,200.00"
929,"Friday, January 27, 2023",CUST929,Female,23,Beauty,3,$25.00,$75.00
930,"Wednesday, May 10, 2023",CUST930,Male,54,Clothing,4,$50.00,$200.00
931,"Saturday, September 2, 2023",CUST931,Male,30,Beauty,4,$30.00,$120.00
932,"Tuesday, February 28, 2023",CUST932,Female,45,Beauty,4,$25.00,$100.00
933,"Friday, February 3, 2023",CUST933,Male,22,Beauty,1,$30.00,$30.00
934,"Tuesday, July 25, 2023",CUST934,Male,30,Beauty,1,$500.00,$500.00
935,"Saturday, September 9, 2023",CUST935,Female,34,Beauty,1,$50.00,$50.00
936,"Tuesday, February 7, 2023",CUST936,Male,57,Beauty,4,$50.00,$200.00
937,"Monday, October 23, 2023",CUST937,Female,62,Beauty,1,$500.00,$500.00
938,"Sunday, November 19, 2023",CUST938,Male,49,Clothing,4,$50.00,$200.00
939,"Monday, December 18, 2023",CUST939,Female,46,Electronics,1,$300.00,$300.00
940,"Saturday, January 28, 2023",CUST940,Female,20,Electronics,1,$30.00,$30.00
941,"Sunday, March 19, 2023",CUST941,Female,57,Clothing,2,$25.00,$50.00
942,"Saturday, March 18, 2023",CUST942,Male,51,Clothing,3,$500.00,"$1,500.00"
943,"Monday, October 16, 2023",CUST943,Female,57,Clothing,4,$300.00,"$1,200.00"
944,"Monday, June 5, 2023",CUST944,Male,44,Clothing,2,$25.00,$50.00
945,"Monday, February 13, 2023",CUST945,Male,30,Beauty,1,$25.00,$25.00
946,"Monday, May 8, 2023",CUST946,Male,62,Electronics,4,$500.00,"$2,000.00"
947,"Thursday, March 2, 2023",CUST947,Male,50,Beauty,1,$300.00,$300.00
948,"Friday, October 13, 2023",CUST948,Female,23,Electronics,3,$25.00,$75.00
949,"Wednesday, August 2, 2023",CUST949,Female,41,Electronics,2,$25.00,$50.00
950,"Tuesday, November 7, 2023",CUST950,Male,36,Clothing,3,$300.00,$900.00
951,"Thursday, November 2, 2023",CUST951,Male,33,Beauty,2,$50.00,$100.00
952,"Monday, November 13, 2023",CUST952,Female,57,Clothing,1,$25.00,$25.00
953,"Wednesday, April 26, 2023",CUST953,Male,45,Beauty,3,$30.00,$90.00
954,"Monday, September 25, 2023",CUST954,Female,50,Electronics,3,$300.00,$900.00
955,"Friday, July 14, 2023",CUST955,Male,58,Clothing,1,$25.00,$25.00
956,"Saturday, August 19, 2023",CUST956,Male,30,Clothing,3,$500.00,"$1,500.00"
957,"Tuesday, August 15, 2023",CUST957,Female,60,Electronics,4,$30.00,$120.00
958,"Friday, June 2, 2023",CUST958,Male,62,Electronics,2,$25.00,$50.00
959,"Sunday, October 29, 2023",CUST959,Female,42,Electronics,2,$30.00,$60.00
960,"Tuesday, August 8, 2023",CUST960,Male,59,Clothing,2,$30.00,$60.00
961,"Tuesday, June 6, 2023",CUST961,Male,53,Beauty,4,$50.00,$200.00
962,"Thursday, October 19, 2023",CUST962,Male,44,Clothing,2,$30.00,$60.00
963,"Tuesday, November 14, 2023",CUST963,Female,55,Beauty,1,$50.00,$50.00
964,"Tuesday, January 31, 2023",CUST964,Male,24,Clothing,3,$300.00,$900.00
965,"Thursday, November 9, 2023",CUST965,Male,22,Clothing,4,$50.00,$200.00
966,"Monday, February 20, 2023",CUST966,Male,60,Electronics,2,$500.00,"$1,000.00"
967,"Monday, April 17, 2023",CUST967,Male,62,Beauty,1,$25.00,$25.00
968,"Friday, November 17, 2023",CUST968,Female,48,Clothing,3,$300.00,$900.00
969,"Wednesday, April 19, 2023",CUST969,Female,40,Clothing,3,$300.00,$900.00
970,"Tuesday, May 16, 2023",CUST970,Male,59,Electronics,4,$500.00,"$2,000.00"
971,"Tuesday, December 5, 2023",CUST971,Female,27,Electronics,4,$50.00,$200.00
972,"Saturday, February 11, 2023",CUST972,Male,49,Beauty,4,$25.00,$100.00
973,"Wednesday, March 22, 2023",CUST973,Male,60,Clothing,1,$50.00,$50.00
974,"Wednesday, May 3, 2023",CUST974,Male,47,Beauty,1,$30.00,$30.00
975,"Thursday, March 30, 2023",CUST975,Female,56,Clothing,4,$50.00,$200.00
976,"Tuesday, October 10, 2023",CUST976,Female,48,Beauty,2,$300.00,$600.00
977,"Wednesday, February 8, 2023",CUST977,Female,35,Electronics,3,$25.00,$75.00
978,"Wednesday, March 22, 2023",CUST978,Female,53,Clothing,3,$50.00,$150.00
979,"Monday, January 2, 2023",CUST979,Female,19,Beauty,1,$25.00,$25.00
980,"Saturday, July 29, 2023",CUST980,Female,31,Electronics,3,$25.00,$75.00
981,"Saturday, August 19, 2023",CUST981,Female,30,Electronics,2,$30.00,$60.00
982,"Tuesday, December 19, 2023",CUST982,Female,46,Beauty,3,$30.00,$90.00
983,"Wednesday, November 1, 2023",CUST983,Female,29,Clothing,1,$300.00,$300.00
984,"Tuesday, August 29, 2023",CUST984,Male,56,Clothing,1,$500.00,$500.00
985,"Tuesday, May 30, 2023",CUST985,Female,19,Electronics,2,$25.00,$50.00
986,"Tuesday, January 17, 2023",CUST986,Female,49,Clothing,2,$500.00,"$1,000.00"
987,"Saturday, April 29, 2023",CUST987,Female,30,Clothing,3,$300.00,$900.00
988,"Sunday, May 28, 2023",CUST988,Female,63,Clothing,3,$25.00,$75.00
989,"Thursday, December 28, 2023",CUST989,Female,44,Electronics,1,$25.00,$25.00
990,"Thursday, May 25, 2023",CUST990,Female,58,Beauty,2,$500.00,"$1,000.00"
991,"Tuesday, December 26, 2023",CUST991,Female,34,Clothing,2,$50.00,$100.00
992,"Monday, August 21, 2023",CUST992,Female,57,Electronics,2,$30.00,$60.00
993,"Monday, February 6, 2023",CUST993,Female,48,Electronics,3,$50.00,$150.00
994,"Monday, December 18, 2023",CUST994,Female,51,Beauty,2,$500.00,"$1,000.00"
995,"Sunday, April 30, 2023",CUST995,Female,41,Clothing,1,$30.00,$30.00
996,"Tuesday, May 16, 2023",CUST996,Male,62,Clothing,1,$50.00,$50.00
997,"Friday, November 17, 2023",CUST997,Male,52,Beauty,3,$30.00,$90.00
998,"Sunday, October 29, 2023",CUST998,Female,23,Beauty,4,$25.00,$100.00
999,"Tuesday, December 5, 2023",CUST999,Female,36,Electronics,3,$50.00,$150.00
1000,"Wednesday, April 12, 2023",CUST1000,Male,47,Electronics,4,$30.00,$120.00
